(-0.25843,0.42257)
(-0.25102,0.42003)
(-0.24203,0.41691)
(-0.23355,0.41394)
(-0.22686,0.41157)
(-0.22047,0.40928)
(-0.21479,0.40725)
(-0.21116,0.40594)
(-0.20214,0.40269)
(-0.19801,0.40119)
(-0.19405,0.39976)
(-0.18238,0.39554)
(-0.18161,0.39526)
(-0.17183,0.39173)
(-0.16732,0.39012)
(-0.15912,0.38719)
(-0.15555,0.38593)
(-0.14627,0.38268)
(-0.14119,0.38093)
(-0.13591,0.37912)
(-0.13003,0.37715)
(-0.12008,0.37388)
(-0.11319,0.37170)
(-0.10834,0.37020)
(-0.10199,0.36828)
(-0.09608,0.36657)
(-0.08829,0.36440)
(-0.08420,0.36331)
(-0.07655,0.36137)
(-0.07378,0.36070)
(-0.06137,0.35792)
(-0.05466,0.35662)
(-0.04779,0.35541)
(-0.04352,0.35471)
(-0.03731,0.35383)
(-0.03057,0.35302)
(-0.02386,0.35234)
(-0.01764,0.35188)
(-0.00677,0.35139)
(-0.00283,0.35131)
(0.00614,0.35138)
(0.01335,0.35163)
(0.02582,0.35253)
(0.03439,0.35346)
(0.03768,0.35387)
(0.04265,0.35459)
(0.05552,0.35678)
(0.06396,0.35848)
(0.07007,0.35984)
(0.07751,0.36160)
(0.08968,0.36478)
(0.09888,0.36737)
(0.10381,0.36883)
(0.11856,0.37339)
(0.12202,0.37451)
(0.13481,0.37875)
(0.14061,0.38073)
(0.15331,0.38514)
(0.15650,0.38627)
(0.16630,0.38975)
(0.17309,0.39218)
(0.18900,0.39793)
(0.19107,0.39868)
(0.20662,0.40431)
(0.20955,0.40537)
(0.21969,0.40901)
(0.23116,0.41309)
(0.24131,0.41666)
(0.25378,0.42098)
(0.26270,0.42402)
(0.26503,0.42481)
(0.27834,0.42921)
(0.28759,0.43221)
(0.29913,0.43586)
(0.30448,0.43752)
(0.31758,0.44145)
(0.32561,0.44380)
(0.33451,0.44631)
(0.34193,0.44836)
(0.35643,0.45218)
(0.36037,0.45319)
(0.37504,0.45677)
(0.38297,0.45862)
(0.38698,0.45952)
(0.39550,0.46137)
(0.40766,0.46387)
(0.41325,0.46496)
(0.43007,0.46800)
(0.43925,0.46952)
(0.44068,0.46975)
(0.44968,0.47110)
(0.46511,0.47318)
(0.46711,0.47343)
(0.47765,0.47464)
(0.48548,0.47543)
(0.49409,0.47620)
(0.50563,0.47707)
(0.52086,0.47793)
(0.52555,0.47810)
(0.53246,0.47831)
(0.54618,0.47853)
(0.55410,0.47852)
(0.55942,0.47847)
(0.56872,0.47823)
(0.58053,0.47777)
(0.59220,0.47703)
(0.59601,0.47676)
(0.60770,0.47573)
(0.61621,0.47484)
(0.62315,0.47401)
(0.63442,0.47246)
(0.64168,0.47136)
(0.65111,0.46973)
(0.65844,0.46839)
(0.66438,0.46719)
(0.68109,0.46349)
(0.68174,0.46333)
(0.69023,0.46118)
(0.70425,0.45733)
(0.70917,0.45587)
(0.72232,0.45172)
(0.73124,0.44865)
(0.73550,0.44715)
(0.74671,0.44288)
(0.75041,0.44142)
(0.76319,0.43605)
(0.76825,0.43382)
(0.77845,0.42910)
(0.78653,0.42513)
(0.79166,0.42255)
(0.80250,0.41671)
(0.80748,0.41395)
(0.82282,0.40483)
(0.83055,0.39993)
(0.83614,0.39623)
(0.84265,0.39183)
(0.84681,0.38888)
(0.85648,0.38182)
(0.86317,0.37669)
(0.86945,0.37168)
(0.88019,0.36270)
(0.88690,0.35682)
(0.89818,0.34633)
(0.90339,0.34131)
(0.91208,0.33241)
(0.91796,0.32620)
(0.92254,0.32109)
(0.92777,0.31514)
(0.93467,0.30696)
(0.93894,0.30168)
(0.94685,0.29148)
(0.95301,0.28310)
(0.95874,0.27493)
(0.96438,0.26653)
(0.97088,0.25629)
(0.97731,0.24567)
(0.98285,0.23577)
(0.98801,0.22620)
(0.99457,0.21308)
(0.99969,0.20203)
(1.00302,0.19454)
(1.00697,0.18503)
(1.01151,0.17353)
(1.01653,0.15941)
(1.01706,0.15787)
(1.02177,0.14303)
(1.02453,0.13362)
(1.02724,0.12339)
(1.03187,0.10370)
(1.03411,0.09264)
(1.03629,0.08026)
(1.03840,0.06596)
(1.04027,0.05003)
(1.04076,0.04485)
(1.04220,0.02414)
(1.04268,0.00971)
(1.04279,0.00176)
(1.04272,-0.00835)
(1.04179,-0.03142)
(1.04110,-0.04149)
(1.03886,-0.06289)
(1.03629,-0.08035)
(1.03408,-0.09269)
(1.03111,-0.10725)
(1.02619,-0.12746)
(1.02190,-0.14271)
(1.01851,-0.15340)
(1.01064,-0.17577)
(1.00270,-0.19533)
(0.99641,-0.20920)
(0.98702,-0.22804)
(0.98301,-0.23555)
(0.97183,-0.25477)
(0.95414,-0.28154)
(0.93975,-0.30073)
(0.91831,-0.32576)
(0.91404,-0.33042)
(0.87984,-0.36301)
(0.87223,-0.36944)
(0.85313,-0.38433)
(0.80926,-0.41291)
(0.76151,-0.43680)
(0.73721,-0.44650)
(0.70059,-0.45837)
(0.63476,-0.47243)
(0.58068,-0.47774)
(0.49524,-0.47631)
(0.25737,-0.42221)
(0.17397,-0.39251)
(-0.06069,-0.35780)
(-0.12914,-0.37685)
(-0.14751,-0.38311)
(-0.24294,-0.41723)
(-0.27298,-0.42745)
(-0.31597,-0.44097)
(-0.39045,-0.46029)
(-0.45415,-0.47174)
(-0.56308,-0.47838)
(-0.67243,-0.46548)
(-0.76281,-0.43626)
(-0.87684,-0.36556)
(-0.94744,-0.29070)
(-0.96997,-0.25778)
(-0.99342,-0.21546)
(-1.02622,-0.12742)
(-1.03560,-0.08445)
(-1.04278,-0.00697)
(-1.04172,0.03322)
(-0.84832,0.07324)
(-0.83423,0.10781)
(-0.83155,0.11276)
(-0.81674,0.13646)
(-0.80147,0.15535)
(-0.76886,0.18366)
(-0.72291,0.20678)
(-0.66060,0.21669)
(-0.60396,0.20807)
(-0.53882,0.17742)
(-0.45294,0.08303)
(-0.43150,0.00335)
(-0.43408,-0.02854)
(-0.44611,-0.06849)
(-0.45574,-0.08821)
(-0.46476,-0.10317)
(-0.47340,-0.11555)
(-0.48666,-0.13185)
(-0.49859,-0.14456)
(-0.52134,-0.16474)
(-0.52324,-0.16625)
(-0.53525,-0.17499)
(-0.54885,-0.18375)
(-0.57137,-0.19574)
(-0.57718,-0.19844)
(-0.59696,-0.20596)
(-0.60734,-0.20901)
(-0.62067,-0.21228)
(-0.62589,-0.21326)
(-0.63838,-0.21522)
(-0.65069,-0.21630)
(-0.66588,-0.21658)
(-0.68358,-0.21545)
(-0.69128,-0.21448)
(-0.70210,-0.21247)
(-0.71654,-0.20889)
(-0.72940,-0.20445)
(-0.73844,-0.20074)
(-0.75483,-0.19248)
(-0.76336,-0.18726)
(-0.77352,-0.18030)
(-0.78126,-0.17427)
(-0.79206,-0.16469)
(-0.80386,-0.15251)
(-0.81046,-0.14473)
(-0.81760,-0.13518)
(-0.82215,-0.12863)
(-0.82951,-0.11645)
(-0.83595,-0.10429)
(-0.84064,-0.09398)
(-0.84700,-0.07727)
(-0.85259,-0.05793)
(-0.85436,-0.05054)
(-0.85832,-0.02449)
(-0.85952,-0.00524)
(-0.85954,-0.00310)
(-0.85902,0.01620)
(-0.85586,0.04232)
(-0.85076,0.06522)
(0.83759,0.10080)
(0.81974,0.13211)
(0.73500,0.20231)
(0.63925,0.21537)
(0.58283,0.20076)
(0.57067,0.19540)
(0.52944,0.17094)
(0.51304,0.15796)
(0.48773,0.13308)
(0.47696,0.12018)
(0.46224,0.09929)
(0.45389,0.08481)
(0.44894,0.07493)
(0.44160,0.05708)
(0.43620,0.03902)
(0.43377,0.02689)
(0.43236,0.01650)
(0.43156,0.00468)
(0.43239,-0.01726)
(0.43281,-0.02078)
(0.43558,-0.03636)
(0.43686,-0.04155)
(0.43953,-0.05072)
(0.44403,-0.06347)
(0.44535,-0.06668)
(0.44994,-0.07712)
(0.45673,-0.09002)
(0.46171,-0.09842)
(0.46699,-0.10655)
(0.47090,-0.11221)
(0.47253,-0.11440)
(0.47985,-0.12384)
(0.48613,-0.13126)
(0.49255,-0.13834)
(0.49749,-0.14348)
(0.50558,-0.15123)
(0.51001,-0.15532)
(0.52038,-0.16396)
(0.52326,-0.16627)
(0.53328,-0.17363)
(0.53742,-0.17649)
(0.54453,-0.18115)
(0.55352,-0.18649)
(0.56384,-0.19209)
(0.57243,-0.19624)
(0.57808,-0.19883)
(0.59368,-0.20481)
(0.59487,-0.20523)
(0.61021,-0.20980)
(0.61774,-0.21169)
(0.62555,-0.21320)
(0.64683,-0.21600)
(0.65915,-0.21665)
(0.66732,-0.21655)
(0.68230,-0.21560)
(0.68900,-0.21478)
(0.70018,-0.21290)
(0.72820,-0.20489)
(0.73956,-0.20021)
(0.75729,-0.19100)
(0.77106,-0.18216)
(0.77934,-0.17579)
(0.80710,-0.14872)
(0.81065,-0.14449)
(0.83571,-0.10481)
(0.84987,-0.06841)
(0.85081,-0.06486)
(0.85904,-0.01630)
(0.85675,0.03683)
(-1.04846,0.06023)
(-1.04021,0.10883)
(-1.03238,0.13956)
(-1.02617,0.15951)
(-1.01615,0.18669)
(-0.99857,0.22538)
(-0.99490,0.23248)
(-0.97935,0.25961)
(-0.96554,0.28071)
(-0.95431,0.29623)
(-0.93624,0.31871)
(-0.93384,0.32145)
(-0.91773,0.33899)
(-0.90042,0.35599)
(-0.89369,0.36216)
(-0.88488,0.36982)
(-0.87032,0.38168)
(-0.85127,0.39583)
(-0.84706,0.39876)
(-0.82951,0.41022)
(-0.81736,0.41750)
(-0.80750,0.42304)
(-0.80231,0.42585)
(-0.78527,0.43448)
(-0.77569,0.43899)
(-0.77047,0.44130)
(-0.75120,0.44929)
(-0.74482,0.45174)
(-0.73216,0.45625)
(-0.72414,0.45894)
(-0.71795,0.46089)
(-0.70066,0.46592)
(-0.69729,0.46681)
(-0.68996,0.46868)
(-0.67765,0.47158)
(-0.66232,0.47477)
(-0.65258,0.47653)
(-0.64369,0.47801)
(-0.63393,0.47941)
(-0.62522,0.48056)
(-0.62011,0.48114)
(-0.60955,0.48224)
(-0.60418,0.48273)
(-0.59148,0.48364)
(-0.58817,0.48385)
(-0.57898,0.48429)
(-0.56891,0.48463)
(-0.56198,0.48476)
(-0.55187,0.48481)
(-0.54126,0.48469)
(-0.53842,0.48463)
(-0.52819,0.48431)
(-0.51996,0.48393)
(-0.50832,0.48324)
(-0.50387,0.48292)
(-0.49488,0.48217)
(-0.49038,0.48176)
(-0.48052,0.48075)
(-0.47615,0.48026)
(-0.46888,0.47940)
(-0.46024,0.47827)
(-0.45238,0.47716)
(-0.44701,0.47636)
(-0.43696,0.47474)
(-0.43032,0.47360)
(-0.42464,0.47259)
(-0.41396,0.47056)
(-0.40999,0.46978)
(-0.40142,0.46801)
(-0.39605,0.46686)
(-0.38753,0.46498)
(-0.37815,0.46278)
(-0.37109,0.46107)
(-0.36828,0.46038)
(-0.35690,0.45748)
(-0.35287,0.45642)
(-0.34837,0.45522)
(-0.33808,0.45238)
(-0.33421,0.45128)
(-0.32559,0.44880)
(-0.32089,0.44742)
(-0.31598,0.44595)
(-0.30687,0.44317)
(-0.30287,0.44193)
(-0.29696,0.44006)
(-0.29126,0.43824)
(-0.28280,0.43548)
(-0.27455,0.43275)
(-0.27072,0.43147)
(-0.26283,0.42878)
(-0.25463,0.42596)
(-0.24910,0.42403)
(-0.24543,0.42273)
(-0.23607,0.41942)
(-0.23331,0.41843)
(-0.22563,0.41567)
(-0.22308,0.41475)
(-0.21189,0.41069)
(-0.20536,0.40831)
(-0.20060,0.40657)
(-0.19678,0.40517)
(-0.18995,0.40266)
(-0.18488,0.40080)
(-0.17995,0.39900)
(-0.17483,0.39713)
(-0.16886,0.39496)
(-0.16015,0.39181)
(-0.15191,0.38887)
(-0.15064,0.38842)
(-0.13937,0.38447)
(-0.13900,0.38434)
(-0.13098,0.38160)
(-0.12434,0.37937)
(-0.11736,0.37709)
(-0.11489,0.37630)
(-0.10376,0.37283)
(-0.09944,0.37154)
(-0.09275,0.36961)
(-0.08568,0.36766)
(-0.07838,0.36576)
(-0.07455,0.36481)
(-0.06693,0.36303)
(-0.06412,0.36240)
(-0.05279,0.36015)
(-0.04766,0.35924)
(-0.04331,0.35853)
(-0.03512,0.35739)
(-0.02696,0.35646)
(-0.02200,0.35601)
(-0.01621,0.35561)
(-0.01005,0.35530)
(0.00151,0.35512)
(0.00375,0.35514)
(0.01022,0.35531)
(0.01984,0.35584)
(0.02653,0.35642)
(0.03776,0.35773)
(0.04386,0.35863)
(0.05209,0.36002)
(0.05690,0.36092)
(0.06664,0.36297)
(0.07745,0.36552)
(0.08535,0.36758)
(0.09686,0.37079)
(0.10391,0.37288)
(0.11241,0.37551)
(0.11675,0.37689)
(0.12730,0.38036)
(0.13523,0.38304)
(0.14376,0.38599)
(0.15431,0.38972)
(0.16485,0.39351)
(0.16866,0.39489)
(0.17697,0.39791)
(0.19029,0.40279)
(0.19361,0.40400)
(0.20176,0.40699)
(0.21664,0.41242)
(0.22239,0.41451)
(0.23059,0.41746)
(0.24183,0.42147)
(0.24739,0.42342)
(0.25703,0.42678)
(0.27001,0.43122)
(0.27485,0.43285)
(0.28856,0.43737)
(0.29284,0.43875)
(0.30303,0.44198)
(0.31312,0.44509)
(0.32458,0.44851)
(0.32664,0.44911)
(0.33740,0.45219)
(0.34803,0.45512)
(0.35322,0.45651)
(0.36665,0.45997)
(0.37636,0.46236)
(0.38253,0.46382)
(0.39102,0.46575)
(0.40167,0.46806)
(0.41083,0.46994)
(0.41653,0.47106)
(0.42478,0.47261)
(0.43193,0.47388)
(0.44692,0.47633)
(0.45310,0.47726)
(0.46167,0.47846)
(0.46513,0.47892)
(0.48056,0.48076)
(0.48447,0.48117)
(0.49345,0.48204)
(0.50283,0.48283)
(0.50814,0.48321)
(0.52148,0.48401)
(0.52736,0.48427)
(0.53282,0.48448)
(0.54288,0.48472)
(0.55227,0.48481)
(0.55691,0.48482)
(0.56841,0.48463)
(0.57374,0.48449)
(0.58548,0.48398)
(0.59697,0.48329)
(0.59737,0.48326)
(0.60832,0.48235)
(0.62079,0.48108)
(0.62324,0.48079)
(0.63194,0.47970)
(0.63784,0.47889)
(0.65032,0.47692)
(0.65572,0.47600)
(0.66452,0.47433)
(0.67617,0.47194)
(0.68174,0.47066)
(0.69152,0.46831)
(0.69425,0.46763)
(0.70542,0.46460)
(0.70771,0.46395)
(0.71957,0.46040)
(0.72764,0.45779)
(0.72980,0.45708)
(0.73998,0.45351)
(0.74903,0.45015)
(0.75342,0.44845)
(0.76496,0.44369)
(0.76666,0.44297)
(0.77499,0.43930)
(0.78308,0.43554)
(0.79267,0.43087)
(0.80131,0.42640)
(0.80677,0.42350)
(0.81492,0.41890)
(0.82243,0.41453)
(0.82325,0.41405)
(0.83311,0.40793)
(0.83900,0.40417)
(0.84715,0.39867)
(0.85133,0.39577)
(0.85907,0.39024)
(0.86490,0.38585)
(0.87064,0.38145)
(0.87584,0.37732)
(0.88275,0.37161)
(0.89214,0.36352)
(0.89545,0.36054)
(0.90383,0.35282)
(0.90980,0.34699)
(0.91490,0.34191)
(0.92091,0.33567)
(0.92744,0.32863)
(0.93380,0.32150)
(0.93540,0.31964)
(0.94458,0.30871)
(0.94764,0.30485)
(0.95254,0.29857)
(0.95704,0.29264)
(0.96480,0.28178)
(0.96774,0.27758)
(0.97526,0.26612)
(0.98037,0.25799)
(0.98438,0.25125)
(0.98805,0.24496)
(0.99299,0.23599)
(0.99621,0.22995)
(0.99864,0.22530)
(1.00633,0.20942)
(1.00749,0.20693)
(1.01347,0.19321)
(1.01620,0.18659)
(1.01835,0.18109)
(1.02415,0.16538)
(1.02555,0.16132)
(1.02832,0.15301)
(1.03122,0.14350)
(1.03576,0.12729)
(1.03605,0.12617)
(1.04021,0.10884)
(1.04172,0.10172)
(1.04370,0.09169)
(1.04527,0.08259)
(1.04684,0.07271)
(1.04883,0.05722)
(1.04987,0.04703)
(1.05103,0.03268)
(1.05152,0.02331)
(1.05199,0.00894)
(1.05203,0.00490)
(1.05201,-0.00824)
(1.05125,-0.02879)
(1.05039,-0.04103)
(1.04936,-0.05215)
(1.04856,-0.05933)
(1.04668,-0.07356)
(1.04359,-0.09214)
(1.04022,-0.10877)
(1.03760,-0.12000)
(1.03318,-0.13673)
(1.03185,-0.14144)
(1.02724,-0.15625)
(1.01987,-0.17718)
(1.01608,-0.18686)
(1.00481,-0.21266)
(0.99810,-0.22630)
(0.99662,-0.22917)
(0.97973,-0.25899)
(0.97574,-0.26537)
(0.96184,-0.28602)
(0.95319,-0.29770)
(0.92811,-0.32790)
(0.92171,-0.33484)
(0.89421,-0.36170)
(0.87151,-0.38075)
(0.85912,-0.39018)
(0.81320,-0.41990)
(0.79227,-0.43105)
(0.74817,-0.45046)
(0.69646,-0.46703)
(0.57834,-0.48431)
(0.47948,-0.48064)
(0.43674,-0.47470)
(0.10643,-0.37365)
(-0.04150,-0.35827)
(-0.08772,-0.36822)
(-0.18984,-0.40262)
(-0.25165,-0.42491)
(-0.29418,-0.43917)
(-0.34347,-0.45388)
(-0.40959,-0.46969)
(-0.47837,-0.48052)
(-0.55690,-0.48482)
(-0.67482,-0.47223)
(-0.82003,-0.41595)
(-0.94883,-0.30334)
(-0.98714,-0.24653)
(-1.02303,-0.16862)
(-1.04494,-0.08457)
(-1.05163,-0.02080)
(-1.05203,0.00752)
(-0.83917,0.06206)
(-0.82815,0.09261)
(-0.82371,0.10196)
(-0.81664,0.11505)
(-0.79405,0.14584)
(-0.77513,0.16418)
(-0.73530,0.18969)
(-0.73161,0.19142)
(-0.62883,0.20415)
(-0.50956,0.14454)
(-0.46203,0.08467)
(-0.44053,0.02317)
(-0.44260,-0.03417)
(-0.45003,-0.05912)
(-0.46504,-0.08993)
(-0.47201,-0.10095)
(-0.48254,-0.11541)
(-0.50061,-0.13587)
(-0.51144,-0.14623)
(-0.52298,-0.15607)
(-0.53123,-0.16235)
(-0.55078,-0.17533)
(-0.55294,-0.17663)
(-0.56365,-0.18243)
(-0.58219,-0.19095)
(-0.58726,-0.19299)
(-0.60821,-0.19979)
(-0.62014,-0.20250)
(-0.62811,-0.20404)
(-0.63918,-0.20542)
(-0.65108,-0.20636)
(-0.65441,-0.20643)
(-0.66836,-0.20635)
(-0.67791,-0.20551)
(-0.69294,-0.20338)
(-0.70105,-0.20163)
(-0.71555,-0.19754)
(-0.72270,-0.19504)
(-0.72669,-0.19357)
(-0.74237,-0.18625)
(-0.75006,-0.18194)
(-0.75569,-0.17845)
(-0.76371,-0.17313)
(-0.77467,-0.16457)
(-0.78370,-0.15643)
(-0.78650,-0.15369)
(-0.79714,-0.14215)
(-0.80692,-0.12974)
(-0.80787,-0.12835)
(-0.81879,-0.11118)
(-0.82191,-0.10540)
(-0.82585,-0.09780)
(-0.83108,-0.08562)
(-0.83552,-0.07372)
(-0.83951,-0.06099)
(-0.84286,-0.04643)
(-0.84396,-0.04107)
(-0.84589,-0.02747)
(-0.84702,-0.01555)
(-0.84735,0.00865)
(-0.84714,0.01339)
(-0.84559,0.02978)
(-0.84151,0.05267)
(0.82154,0.10610)
(0.79882,0.14012)
(0.68202,0.20505)
(0.63790,0.20528)
(0.56454,0.18288)
(0.53552,0.16548)
(0.52681,0.15903)
(0.49604,0.13111)
(0.49093,0.12552)
(0.46899,0.09643)
(0.46572,0.09109)
(0.45313,0.06657)
(0.44827,0.05414)
(0.44433,0.04148)
(0.44178,0.03012)
(0.44007,0.02022)
(0.43877,-0.00047)
(0.43908,-0.00836)
(0.43933,-0.01220)
(0.44182,-0.03031)
(0.44368,-0.03905)
(0.44598,-0.04703)
(0.44944,-0.05753)
(0.45108,-0.06171)
(0.45468,-0.07009)
(0.45804,-0.07726)
(0.46144,-0.08360)
(0.46460,-0.08917)
(0.46969,-0.09748)
(0.47327,-0.10281)
(0.48205,-0.11480)
(0.48396,-0.11717)
(0.48862,-0.12282)
(0.49482,-0.12981)
(0.50227,-0.13756)
(0.50422,-0.13952)
(0.51399,-0.14850)
(0.51556,-0.14987)
(0.52271,-0.15585)
(0.52779,-0.15977)
(0.53479,-0.16496)
(0.54519,-0.17186)
(0.55043,-0.17512)
(0.55450,-0.17754)
(0.56306,-0.18212)
(0.57010,-0.18568)
(0.57956,-0.18986)
(0.58547,-0.19228)
(0.60040,-0.19746)
(0.60279,-0.19820)
(0.61088,-0.20047)
(0.62498,-0.20345)
(0.62953,-0.20426)
(0.63922,-0.20542)
(0.65156,-0.20637)
(0.66095,-0.20646)
(0.67076,-0.20618)
(0.68106,-0.20516)
(0.70333,-0.20110)
(0.71017,-0.19931)
(0.71731,-0.19694)
(0.73070,-0.19182)
(0.74494,-0.18496)
(0.76284,-0.17378)
(0.77702,-0.16265)
(0.79748,-0.14174)
(0.80043,-0.13815)
(0.81296,-0.12077)
(0.82650,-0.09636)
(0.84448,-0.03782)
(0.84759,0.00119)
(0.84724,0.01109)
(-1.04457,0.12138)
(-1.03353,0.15977)
(-1.02490,0.18369)
(-1.02166,0.19187)
(-1.00896,0.22021)
(-0.99854,0.24044)
(-0.98410,0.26514)
(-0.96629,0.29159)
(-0.96067,0.29922)
(-0.95272,0.30945)
(-0.93783,0.32722)
(-0.92549,0.34066)
(-0.91964,0.34666)
(-0.90035,0.36508)
(-0.89125,0.37307)
(-0.87705,0.38475)
(-0.86452,0.39432)
(-0.85873,0.39848)
(-0.84538,0.40766)
(-0.83839,0.41218)
(-0.83009,0.41736)
(-0.81623,0.42544)
(-0.80895,0.42944)
(-0.79592,0.43622)
(-0.78690,0.44058)
(-0.77164,0.44749)
(-0.76462,0.45045)
(-0.75608,0.45389)
(-0.74326,0.45869)
(-0.73768,0.46066)
(-0.73023,0.46317)
(-0.71625,0.46755)
(-0.71019,0.46931)
(-0.69689,0.47289)
(-0.68962,0.47469)
(-0.68281,0.47629)
(-0.66959,0.47907)
(-0.66333,0.48029)
(-0.65373,0.48198)
(-0.65015,0.48257)
(-0.63590,0.48469)
(-0.62889,0.48559)
(-0.62285,0.48630)
(-0.60952,0.48762)
(-0.60827,0.48773)
(-0.59626,0.48862)
(-0.58908,0.48904)
(-0.58373,0.48931)
(-0.57518,0.48961)
(-0.56826,0.48978)
(-0.56092,0.48987)
(-0.54766,0.48982)
(-0.54251,0.48973)
(-0.53595,0.48955)
(-0.53046,0.48935)
(-0.51742,0.48870)
(-0.51403,0.48848)
(-0.50398,0.48777)
(-0.49642,0.48712)
(-0.49144,0.48665)
(-0.48056,0.48551)
(-0.47701,0.48510)
(-0.46696,0.48385)
(-0.45948,0.48282)
(-0.45446,0.48209)
(-0.44564,0.48074)
(-0.44164,0.48009)
(-0.43630,0.47918)
(-0.42905,0.47791)
(-0.41911,0.47605)
(-0.41207,0.47466)
(-0.40983,0.47420)
(-0.40421,0.47304)
(-0.39485,0.47100)
(-0.39073,0.47007)
(-0.38512,0.46878)
(-0.37870,0.46725)
(-0.36692,0.46434)
(-0.36120,0.46287)
(-0.35580,0.46144)
(-0.35153,0.46030)
(-0.34203,0.45768)
(-0.33603,0.45599)
(-0.33419,0.45546)
(-0.32680,0.45331)
(-0.31967,0.45118)
(-0.31220,0.44890)
(-0.30860,0.44779)
(-0.30389,0.44631)
(-0.29386,0.44310)
(-0.28759,0.44106)
(-0.28487,0.44016)
(-0.27897,0.43819)
(-0.27138,0.43563)
(-0.26263,0.43262)
(-0.26116,0.43212)
(-0.25447,0.42978)
(-0.24754,0.42733)
(-0.24288,0.42567)
(-0.23684,0.42351)
(-0.23033,0.42116)
(-0.22292,0.41846)
(-0.21546,0.41573)
(-0.21473,0.41546)
(-0.20385,0.41145)
(-0.19807,0.40931)
(-0.19747,0.40909)
(-0.18877,0.40587)
(-0.18084,0.40294)
(-0.17616,0.40121)
(-0.17180,0.39961)
(-0.16870,0.39847)
(-0.16279,0.39631)
(-0.15337,0.39290)
(-0.15111,0.39209)
(-0.14320,0.38928)
(-0.13719,0.38717)
(-0.12923,0.38444)
(-0.12446,0.38283)
(-0.11745,0.38051)
(-0.11594,0.38002)
(-0.10604,0.37689)
(-0.10440,0.37639)
(-0.09429,0.37338)
(-0.09030,0.37224)
(-0.08225,0.37004)
(-0.07546,0.36831)
(-0.06951,0.36688)
(-0.06374,0.36558)
(-0.05602,0.36399)
(-0.04956,0.36279)
(-0.04749,0.36243)
(-0.03669,0.36079)
(-0.03131,0.36012)
(-0.02709,0.35966)
(-0.02097,0.35911)
(-0.01326,0.35862)
(-0.00341,0.35830)
(-0.00266,0.35829)
(0.01001,0.35848)
(0.01818,0.35890)
(0.02201,0.35920)
(0.02880,0.35984)
(0.03627,0.36073)
(0.04202,0.36155)
(0.04952,0.36278)
(0.06300,0.36542)
(0.06927,0.36683)
(0.07619,0.36849)
(0.08025,0.36952)
(0.09022,0.37222)
(0.09713,0.37420)
(0.10720,0.37725)
(0.11479,0.37965)
(0.12642,0.38349)
(0.13734,0.38723)
(0.14145,0.38867)
(0.14919,0.39140)
(0.16199,0.39602)
(0.16465,0.39699)
(0.17242,0.39983)
(0.18837,0.40572)
(0.19518,0.40824)
(0.20615,0.41230)
(0.20882,0.41328)
(0.22190,0.41809)
(0.22527,0.41932)
(0.23310,0.42216)
(0.24722,0.42722)
(0.25553,0.43015)
(0.26309,0.43278)
(0.27128,0.43559)
(0.28357,0.43972)
(0.29197,0.44249)
(0.29936,0.44487)
(0.30873,0.44782)
(0.31690,0.45034)
(0.32491,0.45275)
(0.33516,0.45574)
(0.33634,0.45607)
(0.34917,0.45966)
(0.35878,0.46224)
(0.36720,0.46441)
(0.37238,0.46571)
(0.38470,0.46868)
(0.38981,0.46986)
(0.39552,0.47115)
(0.40988,0.47421)
(0.41079,0.47440)
(0.42108,0.47643)
(0.43452,0.47888)
(0.44129,0.48003)
(0.44979,0.48139)
(0.45154,0.48166)
(0.46132,0.48309)
(0.46913,0.48413)
(0.48100,0.48556)
(0.49129,0.48664)
(0.49763,0.48723)
(0.50097,0.48752)
(0.51386,0.48848)
(0.51818,0.48875)
(0.52980,0.48932)
(0.53465,0.48951)
(0.53893,0.48965)
(0.55219,0.48987)
(0.55818,0.48989)
(0.56719,0.48979)
(0.57053,0.48973)
(0.58013,0.48945)
(0.58583,0.48920)
(0.59933,0.48843)
(0.60464,0.48802)
(0.61432,0.48718)
(0.61537,0.48708)
(0.62746,0.48576)
(0.62963,0.48550)
(0.64361,0.48359)
(0.64452,0.48346)
(0.65332,0.48206)
(0.65921,0.48105)
(0.66793,0.47940)
(0.67434,0.47812)
(0.68187,0.47649)
(0.69148,0.47424)
(0.69731,0.47280)
(0.70540,0.47064)
(0.71007,0.46935)
(0.71577,0.46771)
(0.72350,0.46533)
(0.73443,0.46178)
(0.73530,0.46149)
(0.74725,0.45724)
(0.75358,0.45487)
(0.75787,0.45318)
(0.76242,0.45135)
(0.77127,0.44766)
(0.77753,0.44490)
(0.78269,0.44254)
(0.79196,0.43815)
(0.79448,0.43690)
(0.80335,0.43239)
(0.81091,0.42837)
(0.81794,0.42444)
(0.82442,0.42072)
(0.83056,0.41704)
(0.83290,0.41560)
(0.83722,0.41291)
(0.84385,0.40866)
(0.85021,0.40440)
(0.85776,0.39918)
(0.86604,0.39315)
(0.86959,0.39050)
(0.87258,0.38823)
(0.88215,0.38065)
(0.88512,0.37822)
(0.89074,0.37354)
(0.89468,0.37012)
(0.90332,0.36240)
(0.90669,0.35928)
(0.91224,0.35398)
(0.91537,0.35092)
(0.92079,0.34553)
(0.92818,0.33779)
(0.93099,0.33478)
(0.93848,0.32644)
(0.94068,0.32392)
(0.94662,0.31696)
(0.95016,0.31262)
(0.95560,0.30579)
(0.96366,0.29518)
(0.96555,0.29259)
(0.97249,0.28282)
(0.97683,0.27638)
(0.97921,0.27277)
